"genero","especie","orden","familia"
"Heliconius","Heliconius nattereri","Lepidoptera","Nymphalidae"
"Heliconius","Heliconius charitonius simulator","Lepidoptera","Nymphalidae"
"Heliconius","Heliconius sara","Lepidoptera","Nymphalidae"
"Heliconius","Heliconius erato","Lepidoptera","Nymphalidae"
"Heliconius","Heliconius numato","Lepidoptera","Nymphalidae"
"Heliconius","Heliconius ethilla","Lepidoptera","Nymphalidae"
"Helina","Helina sp2 M PL 055","Diptera","Muscidae"
"Helina","Helina reversio","Diptera","Muscidae"
"Helina","Helina sp1 M PL 019","Diptera","Muscidae"
"Helina","Helina evecta","Diptera","Muscidae"
"Helina","Helina sp1 M PL 055","Diptera","Muscidae"
"Helina","Helina sp3 M PL 055","Diptera","Muscidae"
"Helina","Helina sp2 M PL 019","Diptera","Muscidae"
"Helina","Helina sp4 M PL 055","Diptera","Muscidae"
"Heliopetes","Heliopetes arsalte","Lepidoptera","Hesperiidae"
"Heliotaurus","Heliotaurus ruficollis","Coleoptera","Tenebrionidae"
"Heliothis","Heliothis nubigera","Lepidoptera","Noctuidae"
"Heliothis","Heliothis cystiphora","Lepidoptera","Noctuidae"
"Heliothis","Heliothis armigera","Lepidoptera","Noctuidae"
"Heliothis","Heliothis armiger","Lepidoptera","Noctuidae"
"Heliothis","Heliothis dipsaceus","Lepidoptera","Noctuidae"
"Heliothis","Heliothis peltigera","Lepidoptera","Noctuidae"
"Helophilus","Helophilus trivittatus","Diptera","Syrphidae"
"Helophilus","Helophilus laetus","Diptera","Syrphidae"
"Helophilus","Helophilus antipodus","Diptera","Syrphidae"
"Helophilus","Helophilus virgatus","Diptera","Syrphidae"
"Helophilus","Helophilus sp1 M PL 007","Diptera","Syrphidae"
"Helophilus","Helophilus latifrons","Diptera","Syrphidae"
"Helophilus","Helophilus pendulus","Diptera","Syrphidae"
"Helophilus","Helophilus fasciatus","Diptera","Syrphidae"
"Helophilus","Helophilus divisus","Diptera","Syrphidae"
"Helophilus","Helophilus sp1 M PL 006","Diptera","Syrphidae"
"Helophilus","Helophilus borealis","Diptera","Syrphidae"
"Helophilus","Helophilus hochstetteri","Diptera","Syrphidae"
"Helophilus","Helophilus hybridus","Diptera","Syrphidae"
"Helorus","Helorus coruscus","Hymenoptera","Heloridae"
"Hemaris","Hemaris affinis","Lepidoptera","Sphingidae"
"Hemaris","Hemaris thysbe","Lepidoptera","Sphingidae"
"Hemaris","Hemaris axillaris","Lepidoptera","Sphingidae"
"Hemiargus","Hemiargus hanno","Lepidoptera","Lycaenidae"
"Hemicolletes","Hemicolletes ruizi",NA,NA
"Heminomada","Heminomada obliterata",NA,NA
"Hemipenthes","Hemipenthes velutinus","Diptera","Bombyliidae"
"Hemipepsis","Hemipepsis hilaris","Hymenoptera","Pompilidae"
"Hemiptera","Hemiptera sp3 M PL 026",NA,NA
"Hemiptera","Hemiptera sp28 M PL 023",NA,NA
"Hemiptera","Hemiptera sp27 M PL 023",NA,NA
"Hemipyrellia","Hemipyrellia sp1 M PL 109","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 115","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 117","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 106","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 095","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 118","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 112","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 108","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 097","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 093","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 087","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 131","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 110","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 126","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 119","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 123","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 098","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 129","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 114","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 088","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 111","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 107","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia germana","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 086","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 130","Diptera","Calliphoridae"
"Hemipyrellia","Hemipyrellia sp1 M PL 127","Diptera","Calliphoridae"
"Hemipyxis","Hemipyxis cinctipennis","Coleoptera","Chrysomelidae"
"Hemitaxonus","Hemitaxonus japonicas","Hymenoptera","Tenthredinidae"
"Hemiteles","Hemiteles gracilariae","Hymenoptera","Ichneumonidae"
"Henotesia","Henotesia narcissus Fabricius","Lepidoptera","Nymphalidae"
"Henotesia","Henotesia narcissus","Lepidoptera","Nymphalidae"
"Heodes","Heodes hypophlaeas",NA,NA
"Hercostomus","Hercostomus germanus","Diptera","Dolichopodidae"
"Hercostomus","Hercostomus sp1 M PL 047","Diptera","Dolichopodidae"
"Hercostomus","Hercostomus nigripennis","Diptera","Dolichopodidae"
"Heriades","Heriades crenudatus","Hymenoptera","Megachilidae"
"Heriades","Heriades coelostomus","Hymenoptera","Megachilidae"
"Heriades","Heriades crenulata","Hymenoptera","Megachilidae"
"Heriades","Heriades punctulifera","Hymenoptera","Megachilidae"
"Heriades","Heriades truncorum","Hymenoptera","Megachilidae"
"Heriades","Heriades gracilior","Hymenoptera","Megachilidae"
"Heringia","Heringia heringi","Diptera","Syrphidae"
"Heringia","Heringia salix","Diptera","Syrphidae"
"Heringia","Heringia adpropinquans","Diptera","Syrphidae"
"Heringia","Heringia sp1 M PL 015","Diptera","Syrphidae"
"Hespera","Hespera lomasa","Coleoptera","Chrysomelidae"
"Hesperia","Hesperia montivaga","Lepidoptera","Hesperiidae"
"Hesperomorpha","Hesperomorpha hirsuta","Coleoptera","Chrysomelidae"
"Heteria","Heteria plebeia","Diptera","Tachinidae"
"Heteria","Heteria atripes","Diptera","Tachinidae"
"Heteria","Heteria appendiculata","Diptera","Tachinidae"
"Heterocnemis","Heterocnemis graeca","Coleoptera","Scarabaeidae"
"Heteroderes","Heteroderes rufangulus","Coleoptera","Elateridae"
"Heteronychia","Heteronychia vagens","Diptera","Sarcophagidae"
"Heteronychia","Heteronychia haemorrhoa","Diptera","Sarcophagidae"
"Heteroptera","Heteroptera sp45 M PL 051",NA,NA
"Heteroptera","Heteroptera sp23 M PL 013",NA,NA
"Heterosarus","Heterosarus sp1 M PL 051","Hymenoptera","Andrenidae"
"Heterosarus","Heterosarus parvus","Hymenoptera","Andrenidae"
"Heterostylodes","Heterostylodes pratensis","Diptera","Anthomyiidae"
"Heterotrissocladius","Heterotrissocladius subpilosus","Diptera","Chironomidae"
"Hetophilus","Hetophilus virgatus",NA,NA
"Hilara","Hilara brevistyla","Diptera","Empididae"
"Hilarella","Hilarella stictica","Diptera","Sarcophagidae"
"Hilarella","Hilarella aristalis","Diptera","Sarcophagidae"
"Himatium","Himatium sp1 M PL 053","Coleoptera","Curculionidae"
"Hippelates","Hippelates plebejus","Diptera","Chloropidae"
"Hippelates","Hippelates pusio","Diptera","Chloropidae"
"Hippodamea","Hippodamea parenthesis",NA,NA
"Hippodamea","Hippodamea convergens",NA,NA
"Hippodamea","Hippodamea glacialiis",NA,NA
"Hippodamea","Hippodamea 15 maculata",NA,NA
"Hippodamea","Hippodamea 13 punctata",NA,NA
"Hippotion","Hippotion eson","Lepidoptera","Sphingidae"
"Hippotion","Hippotion eson Cramer","Lepidoptera","Sphingidae"
"Hister","Hister americanus","Coleoptera","Histeridae"
"Hister","Hister subrotundus","Coleoptera","Histeridae"
"Holcopasites","Holcopasites heliopsis","Hymenoptera","Apidae"
"Holoclera","Holoclera nigripennis","Diptera","Empididae"
"Holonomada","Holonomada superba",NA,NA
"Holonomada","Holonomada vincta",NA,NA
"Holonomada","Holonomada placida",NA,NA
"Holonomada","Holonomada affabilis",NA,NA
"Holopyga","Holopyga ventralis","Hymenoptera","Chrysididae"
"Homalomyia","Homalomyia prostrata",NA,NA
"Homodotis","Homodotis megaspilata","Lepidoptera","Geometridae"
"Homoecerus","Homoecerus annulatus",NA,NA
"Homoeocerus","Homoeocerus dilatatus","Hemiptera","Coreidae"
"Homoneura","Homoneura sp2 M PL 053","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp1 M PL 063","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp2","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp2 M PL 055","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp3","Diptera","Lauxaniidae"
"Homoneura","Homoneura extera","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp1 M PL 053","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp1 M PL 064","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp1 M PL 072","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp2 M PL 072","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp1 M PL 055","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp1 M PL 061","Diptera","Lauxaniidae"
"Homoneura","Homoneura sp1 M PL 062","Diptera","Lauxaniidae"
"Homoneura","Homoneura quadrivittata","Diptera","Lauxaniidae"
"Hoplia","Hoplia communis","Coleoptera","Scarabaeidae"
"Hoplia","Hoplia moerens","Coleoptera","Scarabaeidae"
"Hoplismenus","Hoplismenus sp1 M PL 053","Hymenoptera","Ichneumonidae"
"Hoplisus","Hoplisus simillimus",NA,NA
"Hoplisus","Hoplisus atricornis",NA,NA
"Hoplitis","Hoplitis manicata","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis sybarita","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis pallicornis","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis papaveris","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis rufohirta","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis sp1 M PL 015","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis yermasoyiae","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis fabrei","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis pici","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis annulata subsp. crenulata","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis perezi","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis bisulca","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis producta","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis sp2 M PL 015","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis curvipes","Hymenoptera","Megachilidae"
"Hoplitis","Hoplitis cylindricus","Hymenoptera","Megachilidae"
"Hoplocneme","Hoplocneme sp1 M PL 028","Coleoptera","Curculionidae"
"Hoplocneme","Hoplocneme sp1 M PL 029","Coleoptera","Curculionidae"
"Hoplocneme","Hoplocneme sp1 M PL 027","Coleoptera","Curculionidae"
"Hoplodrina","Hoplodrina ambigua","Lepidoptera","Noctuidae"
"Hoshihananomia","Hoshihananomia perlata","Coleoptera","Mordellidae"
"Hotaria","Hotaria parvula",NA,NA
"Hyadina","Hyadina sp1 M PL 062","Diptera","Ephydridae"
"Hyadina","Hyadina sp1 M PL 068","Diptera","Ephydridae"
"Hyalomyodes","Hyalomyodes triangulifera",NA,NA
"Hyalurgus","Hyalurgus johnsoni","Diptera","Tachinidae"
"Hybomitra","Hybomitra minuscula","Diptera","Tabanidae"
"Hybomitra","Hybomitra typhus","Diptera","Tabanidae"
"Hybopygia","Hybopygia varia","Diptera","Sarcophagidae"
"Hydrellia","Hydrellia sp1 M PL 019","Diptera","Ephydridae"
"Hydrillodes","Hydrillodes sp1 M PL 069","Lepidoptera","Erebidae"
"Hydrillodes","Hydrillodes sp1 M PL 063","Lepidoptera","Erebidae"
"Hydriomena","Hydriomena deltoidata","Lepidoptera","Geometridae"
"Hydriomena","Hydriomena rixata","Lepidoptera","Geometridae"
"Hydrometra","Hydrometra procera","Hemiptera","Hydrometridae"
"Hydrophoria","Hydrophoria ambigua","Diptera","Anthomyiidae"
"Hydrophoria","Hydrophoria lancifer","Diptera","Anthomyiidae"
"Hydropsychoides","Hydropsychoides sp1 M PL 044",NA,NA
"Hydropsychoides","Hydropsychoides sp2 M PL 044",NA,NA
"Hydrotaea","Hydrotaea similis","Diptera","Muscidae"
"Hydrotaea","Hydrotaea fuliginosa Robineau Desvoidy","Diptera","Muscidae"
"Hydrotaea","Hydrotaea cinerea","Diptera","Muscidae"
"Hydrotaea","Hydrotaea fuliginosa","Diptera","Muscidae"
"Hydrothassa","Hydrothassa marginella","Coleoptera","Chrysomelidae"
"Hylaeus","Hylaeus meridionalis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus submonticola","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus macilentus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1 M PL 050","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus semipersonatus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus thoracius","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus nippon","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sttbmonticola","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus agilis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus imparilis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1 M PL 029","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus stevensi","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus canariensis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus variegatus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus relegatus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus punctatus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1 M PL 031","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus globula","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1 M PL 019","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus signatus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus lineolatus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus basalis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus pictus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1 M PL 028","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus bifasciatus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1M PL 073","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1 M PL 058","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus ellipticus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus brevicornis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus insularum","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus annularis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus noomen","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus paradifformis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus nigritus","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus floralis","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp1 M PL 047","Hymenoptera","Colletidae"
"Hylaeus","Hylaeus sp2 M PL 058","Hymenoptera","Colletidae"
"Hylema","Hylema platura",NA,NA
"Hylemya","Hylemya sp3 M PL 049","Diptera","Anthomyiidae"
"Hylemya","Hylemya sp2 M PL 049","Diptera","Anthomyiidae"
"Hylemya","Hylemya sp1 M PL 049","Diptera","Anthomyiidae"
"Hylemyia","Hylemyia laevis","Diptera","Anthomyiidae"
"Hylemyia","Hylemyia plumosa","Diptera","Anthomyiidae"
"Hylephila","Hylephila phyleus","Lepidoptera","Hesperiidae"
"Hylephila","Hylephila phylaeus","Lepidoptera","Hesperiidae"
"Hylodanacea","Hylodanacea elegans",NA,NA
"Hylodanacea","Hylodanacea binotus",NA,NA
"Hyloicus","Hyloicus separatus",NA,NA
"Hylotoma","Hylotoma ciliaris",NA,NA
"Hylotoma","Hylotoma humeralis",NA,NA
"Hymenia","Hymenia recurvalis","Lepidoptera","Crambidae"
"Hymenoplia","Hymenoplia sp1 M PL 016","Coleoptera","Scarabaeidae"
"Hymenoptera","Hymenoptera sp39 M PL 017",NA,NA
"Hymenoptera","Hymenoptera sp330 M PL 021",NA,NA
"Hymenoptera","Hymenoptera sp308 M PL 021",NA,NA
"Hymenoptera","Hymenoptera sp1 M PL 100",NA,NA
"Hymenoptera","Hymenoptera sp52 M PL 051",NA,NA
"Hymenoptera","Hymenoptera sp51 M PL 051",NA,NA
"Hymenoptera","Hymenoptera sp5 M PL 089",NA,NA
"Hymenoptera","Hymenoptera sp4 M PL 013",NA,NA
"Hymenoptera","Hymenoptera ni",NA,NA
"Hymenoptera","Hymenoptera sp7 M PL 016",NA,NA
"Hymenoptera","Hymenoptera sp1 M PL 109",NA,NA
"Hymenoptera","Hymenoptera sp384 M PL 057",NA,NA
"Hymenoptera","Hymenoptera sp1 M PL 036",NA,NA
"Hymenoptera","Hymenoptera sp372 M PL 021",NA,NA
"Hymenoptera","Hymenoptera sp4 M PL 092",NA,NA
"Hymenoptera","Hymenoptera sp4 M PL 014",NA,NA
"Hymenoptera","Hymenoptera sp14 M PL 050",NA,NA
"Hymenoptera","Hymenoptera sp13 M PL 050",NA,NA
"Hymenoptera","Hymenoptera sp6 M PL 013",NA,NA
"Hymenoptera","Hymenoptera sp41 M PL 017",NA,NA
"Hymenoptera","Hymenoptera sp3 M PL 014",NA,NA
"Hymenoptera","Hymenoptera sp6 M PL 016",NA,NA
"Hymenoptera","Hymenoptera sp331 M PL 021",NA,NA
"Hymenoptera","Hymenoptera sp9 M PL 050",NA,NA
"Hymenoptera","Hymenoptera sp2 M PL 014",NA,NA
"Hymenoptera","Hymenoptera sp4 M PL 028",NA,NA
"Hymenoptera","Hymenoptera sp10 M PL 050",NA,NA
"Hymenoptera","Hymenoptera sp4 M PL 105",NA,NA
"Hymenoptera","Hymenoptera sp5 M PL 013",NA,NA
"Hymenoptera","Hymenoptera sp24 M PL 058",NA,NA
"Hymenoptera","Hymenoptera sp4 M PL 029",NA,NA
"Hymenoptera","Hymenoptera sp379 M PL 021",NA,NA
"Hymenoptera","Hymenoptera sp332 M PL 021",NA,NA
"Hymenoptera","Hymenoptera sp5 M PL 128",NA,NA
"Hymenoptera","Hymenoptera sp42 M PL 017",NA,NA
"Hymenoptera","Hymenoptera sp9 M PL 015",NA,NA
"Hymenoptera","Hymenoptera sp383 M PL 057",NA,NA
"Hymerria","Hymerria recurvalis",NA,NA
"Hypasclera","Hypasclera sp1 M PL 026","Coleoptera","Oedemeridae"
"Hypasclera","Hypasclera collenettei","Coleoptera","Oedemeridae"
"Hyperalonia","Hyperalonia tantalus","Diptera","Bombyliidae"
"Hyperaspis","Hyperaspis hottentota","Coleoptera","Coccinellidae"
"Hyphesma","Hyphesma sp1 M PL 019","Hymenoptera","Colletidae"
"Hypocrabro","Hypocrabro 10 maculatus",NA,NA
"Hypodinerus","Hypodinerus sp1 M PL 022",NA,NA
"Hypodinerus","Hypodinerus sp2 M PL 022",NA,NA
"Hypodinerus","Hypodinerus sp1 M PL 023",NA,NA
"Hypodynerus","Hypodynerus sp1 M PL 034","Hymenoptera","Vespidae"
"Hypodynerus","Hypodynerus sp2","Hymenoptera","Vespidae"
"Hypodynerus","Hypodynerus sp3","Hymenoptera","Vespidae"
"Hypodynerus","Hypodynerus  sp3","Hymenoptera","Vespidae"
"Hypodynerus","Hypodynerus chiliotus","Hymenoptera","Vespidae"
"Hyponotum","Hyponotum kraussei","Coleoptera","Cantharidae"
"Hyposoter","Hyposoter luctus","Hymenoptera","Ichneumonidae"
"Hypostena","Hypostena dunningii",NA,NA
"Hypostena","Hypostena barbata",NA,NA
"Hypostena","Hypostena indecisa",NA,NA
"Hypovoria","Hypovoria hilaris","Diptera","Tachinidae"
"Hypsochila","Hypsochila wagenknecti","Lepidoptera","Pieridae"
"Hyptia","Hyptia reticulata","Hymenoptera","Evaniidae"
"Ichneumon","Ichneumon succinctus","Hymenoptera","Ichneumonidae"
"Ichneumon","Ichneumon jucundus","Hymenoptera","Ichneumonidae"
"Ichneumon","Ichneumon longulus","Hymenoptera","Ichneumonidae"
"Ichneumon","Ichneumon sp2 M PL 053","Hymenoptera","Ichneumonidae"
"Ichneumon","Ichneumon funestus","Hymenoptera","Ichneumonidae"
"Ichneumon","Ichneumon sp1 M PL 053","Hymenoptera","Ichneumonidae"
"Ichneumonidae","Ichneumonidae sp3 M PL 009",NA,NA
"Ichneumonidae","Ichneumonidae sp1 M PL 022",NA,NA
"Ichneumonidae","Ichneumonidae sp2 M PL 009",NA,NA
"Ichneumonidae","Ichneumonidae 1",NA,NA
"Ichneumonidae","Ichneumonidae sp1 M PL 020",NA,NA
"Ichneumonidae","Ichneumonidae sp4 M PL 009",NA,NA
"Ichneumonidae","Ichneumonidae sp1 M PL 009",NA,NA
"Ichneumonoidea","Ichneumonoidea sp1 M PL 072",NA,NA
"Ichneumonoidea","Ichneumonoidea sp2 M PL 072",NA,NA
"Ichneumonoidea","Ichneumonoidea sp3 M PL 072",NA,NA
"Icteranthidium","Icteranthidium grohmanni","Hymenoptera","Megachilidae"
"Idiocerus","Idiocerus sp1 M PL 044","Hemiptera","Cicadellidae"
"Idiolespa","Idiolespa analis",NA,NA
"Idiostethus","Idiostethus subcalvus","Coleoptera","Curculionidae"
"Idiostrangaiia","Idiostrangaiia contracta",NA,NA
"Idiostrangalia","Idiostrangalia contracta","Coleoptera","Cerambycidae"
"Ilespinae","Ilespinae sp1 M PL 057",NA,NA
"Illeis","Illeis koebelei","Coleoptera","Coccinellidae"
"Imatisma","Imatisma sp1 M PL 021","Diptera","Syrphidae"
"Imatisma","Imatisma dimorpha","Diptera","Syrphidae"
"Imatisma","Imatisma abdominalis","Diptera","Syrphidae"
"Inachis","Inachis io","Lepidoptera","Nymphalidae"
"Incurviseta","Incurviseta sp1 M PL 019","Diptera","Lauxaniidae"
"Incurviseta","Incurviseta sp2 M PL 019","Diptera","Lauxaniidae"
"Involvutus","Involvutus ilosus",NA,NA
"Iomelissa","Iomelissa violae",NA,NA
"Iphiaulax","Iphiaulax rugator","Hymenoptera","Braconidae"
"Iphiclides","Iphiclides podalirius","Lepidoptera","Papilionidae"
"Irbisia","Irbisia brachycerus","Hemiptera","Miridae"
"Ischalis","Ischalis fortinata","Lepidoptera","Geometridae"
"Ischiodon","Ischiodon aegyptius Wiedemann","Diptera","Syrphidae"
"Ischiodon","Ischiodon aegyptius","Diptera","Syrphidae"
"Ischirosyrphus","Ischirosyrphus sp1 M PL 044",NA,NA
"Ischnura","Ischnura asiatica","Odonata","Coenagrionidae"
"Ischyrosyrphus","Ischyrosyrphus laternarius","Diptera","Syrphidae"
"Ischyrosyrphus","Ischyrosyrphus glaucius","Diptera","Syrphidae"
"Ischyrosyrphys","Ischyrosyrphys laternarius",NA,NA
"Isepeolus","Isepeolus viperinus","Hymenoptera","Apidae"
"Isepeolus","Isepeolus niveiventris","Hymenoptera","Apidae"
"Isodontia","Isodontia nigella","Hymenoptera","Sphecidae"
"Isodontia","Isodontia macrocephala","Hymenoptera","Sphecidae"
"Isodontia","Isodontia apicalis","Hymenoptera","Sphecidae"
"Isodontia","Isodontia sp1 M PL 072","Hymenoptera","Sphecidae"
"Isotoma","Isotoma viridis","Entomobryomorpha","Isotomidae"
"Issoria","Issoria lathonioides","Lepidoptera","Nymphalidae"
"Ivela","Ivela auripes","Lepidoptera","Erebidae"
"Janonia","Janonia evarete",NA,NA
"Japanostrangalia","Japanostrangalia deutatipennis","Coleoptera","Cerambycidae"
"Japonica","Japonica luter","Lepidoptera","Lycaenidae"
"Jmatisma","Jmatisma abdominalis",NA,NA
"Judolia","Judolia montivagans","Coleoptera","Cerambycidae"
